0 20 2397 113 129 60 168 1 442 107 378 36 206 258 462 340 113 5 142 407 228 525 189 29 214 391 24 51 392 876 447 549 116 4 91 234 416 239 429 163 396 406 392
1 20 3834 51 279 492 376 894 195 737 465 802 244 1 157 200 374 67 46 977 327 40 490 361 225 345 78 914 428 400 226 904 208 9 450 215 391 32 494 180 420 48 300
2 20 3598 272 392 367 110 519 255 716 211 601 306 213 200 278 353 63 340 151 249 170 472 18 227 64 341 14 24 889 295 150 346 501 356 604 258 882 215 540 67 184 247
3 20 2218 66 461 529 149 19 209 21 198 368 333 289 395 13 437 27 240 358 294 103 40 9 45 12 487 1 500 309 80 5 31 807 77 183 157 721 87 36 120 561 291
4 20 3135 1 168 44 269 84 163 2 101 998 388 837 414 3 498 118 383 275 389 126 148 480 188 462 30 80 491 221 400 451 185 53 174 923 484 11 403 307 331 794 498
5 20 3551 449 214 51 381 32 280 426 71 30 12 5 404 176 281 906 103 10 453 137 40 37 362 655 129 949 81 215 174 821 233 406 56 14 421 374 466 902 308 507 87
6 20 4306 233 303 588 59 991 483 701 100 792 104 147 145 917 434 493 142 575 45 111 23 542 222 2 323 412 123 545 333 494 498 169 328 65 237 273 247 399 350 163 72
7 20 3868 454 385 731 128 272 100 2 72 424 145 435 277 216 411 977 162 538 294 476 471 205 166 95 312 317 72 377 74 400 65 68 137 53 117 508 351 232 236 956 336
8 20 3145 37 144 215 393 788 48 515 322 45 36 576 463 207 290 90 41 762 209 8 451 88 462 718 252 169 313 136 103 39 44 2 295 522 178 549 348 29 464 796 95
9 20 2474 13 331 22 352 2 316 37 439 98 456 1 184 68 39 73 363 167 421 177 310 65 349 219 127 248 135 201 191 394 491 956 286 115 323 375 122 901 495 817 43
10 20 2505 149 316 160 42 9 85 465 187 166 48 24 443 431 88 8 43 953 344 151 440 931 495 511 498 245 145 347 152 172 242 35 50 2 430 169 379 1 19 81 446
11 20 3484 677 40 2 428 400 461 978 494 907 369 80 190 132 456 649 349 521 33 935 163 3 54 45 371 18 249 471 149 601 297 292 2 39 37 142 483 41 239 35 338
12 20 2654 143 191 55 482 233 363 1 62 370 16 457 402 3 1 253 353 9 23 499 496 399 138 672 315 17 305 31 179 256 10 727 477 759 326 61 171 120 423 243 199
13 20 2776 39 465 202 197 372 211 244 172 10 413 56 409 112 22 373 172 13 27 104 204 501 232 705 211 12 264 917 334 85 56 231 24 390 88 693 107 316 71 178 191
14 20 2528 54 84 803 205 6 443 102 336 718 399 170 336 9 418 132 114 25 460 40 66 119 81 257 240 872 461 280 259 374 234 201 337 45 414 759 471 10 111 81 161
15 20 2003 260 64 833 26 19 96 326 278 20 187 12 264 13 104 7 18 42 212 656 294 4 82 74 201 179 80 311 296 53 62 867 204 130 412 27 355 31 457 142 163
16 20 2716 147 144 806 106 52 199 25 246 149 399 450 212 55 200 279 216 807 451 413 121 77 170 70 40 488 254 256 339 24 482 80 369 20 202 569 472 190 483 476 82
17 20 3527 374 244 5 393 626 159 10 4 168 367 22 342 11 341 37 44 575 500 700 75 522 95 998 409 216 329 1 331 62 106 427 182 721 351 510 326 378 303 691 223
18 20 2477 638 473 57 424 1 321 5 410 137 233 2 440 3 80 68 419 848 107 457 234 36 430 790 482 15 442 313 336 154 419 439 120 9 16 553 178 345 139 85 360
19 20 2724 5 10 7 122 22 85 236 444 86 144 187 306 331 296 617 410 321 166 687 339 783 59 12 345 10 328 947 355 379 118 655 277 107 331 52 53 3 204 1 134
