0 20 452 1 235 3 198 2 216 4 315 8 261 5 382 10 175 7 11 6 429 12 495 11 74 174 399 15 35 57 312 444 108 37 120 24 66 17 249 21 360 47 60
1 20 384 2 452 1 414 20 219 3 350 13 287 19 294 4 377 460 51 10 462 14 229 23 25 17 356 11 227 6 463 8 222 121 348 5 214 9 355 16 417 7 268
2 20 404 1 283 21 85 2 107 3 414 4 448 10 67 5 320 13 456 6 9 8 410 284 275 7 168 52 429 105 132 42 131 83 420 98 433 11 449 37 370 16 161
3 20 109 1 390 2 142 9 353 11 450 5 388 4 341 3 336 18 410 20 306 26 195 19 334 7 271 8 379 10 32 6 95 15 322 14 141 13 262 16 22 12 231
4 20 557 1 391 3 239 5 119 29 59 755 169 2 438 6 36 11 343 8 239 4 272 32 223 12 368 7 439 149 240 9 485 17 494 24 305 10 430 13 290 18 40
5 20 192 1 129 2 254 26 409 7 267 17 57 3 489 16 256 74 162 4 47 9 302 5 18 49 192 24 325 22 426 11 478 6 204 12 265 19 140 70 152 8 154
6 20 415 1 209 2 496 10 267 4 428 13 318 5 115 3 444 34 343 6 280 8 314 9 235 257 214 30 342 54 474 51 426 12 434 70 452 19 28 212 60 31 312
7 20 443 1 487 3 315 10 325 2 454 4 334 7 26 9 337 17 445 44 10 53 113 5 366 6 490 54 33 49 57 20 178 464 44 12 409 100 369 8 80 19 36
8 20 187 1 23 2 95 6 276 3 103 7 499 17 373 5 314 18 368 9 324 4 103 10 320 11 470 13 160 63 166 69 204 8 376 45 485 20 442 27 366 37 312
9 20 686 1 336 2 297 3 298 8 139 4 163 51 238 7 387 89 170 5 369 22 357 11 170 20 229 957 73 12 38 6 161 16 208 9 341 14 186 65 304 70 125
10 20 594 7 25 2 103 5 289 1 482 3 192 23 270 4 217 20 81 75 401 18 284 35 302 12 300 6 219 9 141 665 353 24 323 222 455 8 474 28 184 22 194
11 20 373 4 393 1 84 2 338 14 119 208 104 11 216 3 100 31 114 8 197 155 62 23 283 5 376 7 304 29 331 20 169 170 131 18 420 13 394 15 418 10 69
12 20 170 1 250 3 422 6 307 2 336 9 267 5 139 51 43 13 148 8 425 4 124 22 54 16 474 11 294 12 46 7 110 14 316 41 105 21 425 19 327 76 318
13 20 788 1 385 2 340 248 131 7 137 4 135 3 410 458 199 184 207 5 38 10 194 24 191 40 269 14 100 18 436 6 222 17 383 46 391 327 285 11 214 151 448
14 20 218 3 441 1 256 4 446 70 453 5 393 2 42 12 221 7 310 14 422 19 166 27 139 16 371 73 448 6 21 9 286 11 481 17 454 74 177 56 401 10 355
15 20 205 1 485 4 270 2 389 25 274 7 428 3 455 8 104 16 185 41 338 10 10 5 399 24 365 6 191 13 158 78 96 14 430 75 27 22 32 36 357 20 331
16 20 213 3 406 2 189 1 51 4 32 5 127 9 230 24 321 6 153 85 175 42 352 16 455 36 369 11 343 60 276 12 244 25 459 10 297 8 197 44 491 23 420
17 20 163 3 19 1 353 2 369 13 101 4 212 32 276 6 365 9 42 7 499 11 345 14 252 8 360 5 454 10 351 51 92 12 239 29 346 69 106 25 41 16 196
18 20 172 49 91 1 87 3 300 8 334 5 106 72 450 2 258 13 30 9 60 23 45 6 75 15 52 22 410 31 372 4 418 10 284 26 405 7 393 11 115 27 181
19 20 219 1 403 3 328 2 1 219 222 4 258 30 39 6 461 10 367 7 405 21 359 5 71 19 457 8 160 9 104 14 452 13 10 15 202 25 105 16 52 12 222
