0 20 4383 242 397 187 182 433 5 588 477 353 462 565 162 942 24 322 465 449 84 311 40 553 288 91 470 523 326 462 154 814 115 731 276 24 152 346 116 698 365 133 422
1 20 4108 672 10 960 255 781 81 106 148 111 297 225 66 352 52 3 480 970 208 186 98 107 393 117 425 223 184 655 51 155 84 951 347 16 486 419 469 750 2 457 168
2 20 4283 906 5 298 153 75 433 758 318 808 165 744 88 590 362 329 396 78 397 886 64 792 68 89 72 163 4 272 173 80 189 175 276 764 138 191 128 86 217 482 442
3 20 5051 898 58 465 384 389 143 244 489 417 281 457 117 733 363 722 289 849 293 918 183 211 215 768 336 151 472 145 379 134 217 766 229 882 356 744 26 33 280 177 368
4 20 6428 359 353 426 155 113 196 584 481 814 182 882 192 962 433 818 248 695 411 326 343 194 485 898 395 904 160 600 69 932 111 614 270 157 163 941 300 688 320 950 17
5 20 5494 292 425 629 109 375 54 34 287 102 481 64 408 686 297 848 355 647 107 467 185 835 307 759 327 720 103 773 329 559 339 891 462 651 241 447 313 802 72 408 132
6 20 5996 944 484 251 464 929 171 531 411 712 104 50 361 864 155 604 445 916 85 839 191 971 131 954 330 770 100 440 495 702 448 305 495 18 193 172 337 968 134 52 190
7 20 5312 242 42 373 144 554 323 506 236 1000 360 299 237 293 126 985 470 173 229 658 327 200 247 741 121 885 115 559 401 294 387 505 30 241 190 366 22 835 321 916 171
8 20 5393 94 115 341 283 313 5 779 83 179 161 918 388 299 260 989 469 862 350 534 388 56 126 671 456 805 170 661 294 744 211 404 132 643 145 403 24 371 442 720 274
9 20 5075 459 348 436 466 743 396 912 457 557 48 267 56 898 214 43 213 418 72 211 465 985 413 184 383 150 9 897 444 205 474 604 259 659 187 725 16 437 420 360 42
10 20 4159 324 123 88 492 322 103 183 477 978 260 452 458 62 53 748 394 616 4 35 325 76 130 551 471 894 312 496 50 229 84 32 393 93 297 841 190 456 45 842 370
11 20 6084 917 351 467 321 360 133 207 34 883 378 818 472 710 475 506 110 547 369 591 409 312 256 663 350 483 364 666 1 900 230 717 202 778 28 635 137 533 357 476 265
12 20 5146 787 372 449 221 284 437 750 65 602 391 332 92 885 262 912 445 900 447 256 257 21 145 892 280 965 22 401 429 317 88 59 464 651 469 264 460 560 484 6 335
13 20 4967 263 473 259 411 38 132 411 306 691 230 779 337 94 328 414 230 725 383 561 440 395 368 719 40 629 176 112 64 918 269 999 384 336 1 515 381 97 173 979 471
14 20 5057 770 382 490 200 29 258 705 227 268 386 388 27 123 409 458 356 906 380 885 350 6 232 495 283 524 392 580 118 847 355 587 233 709 493 184 400 891 31 270 93
15 20 5153 120 185 203 173 837 391 728 449 698 264 904 188 637 54 629 82 29 164 59 481 503 304 187 474 359 18 601 142 549 112 813 20 352 488 757 140 839 181 502 492
16 20 5985 334 422 638 258 963 78 832 478 473 426 436 426 307 414 795 31 786 27 466 82 458 490 231 233 989 38 918 443 395 397 821 15 98 336 864 414 394 329 772 98
17 20 3902 353 200 343 439 927 344 816 80 258 289 155 434 21 237 857 334 122 68 950 267 547 424 246 311 36 186 231 330 311 369 99 80 384 241 120 264 805 181 224 221
18 20 4665 491 113 766 52 576 416 613 96 794 33 163 476 594 291 186 463 450 107 482 201 702 46 166 136 217 261 133 469 728 487 612 456 587 160 729 483 191 315 150 19
19 20 5257 202 64 247 227 882 464 143 166 963 161 302 170 609 124 268 116 102 57 917 479 287 306 702 447 928 8 244 201 261 473 773 208 942 29 417 78 385 170 941 411
