0 20 4824 906 264 569 248 7 46 186 375 794 81 151 26 647 257 716 140 458 484 477 425 651 1 766 25 513 400 410 389 284 458 235 241 234 497 301 137 758 472 586 396
1 20 5341 236 396 1 272 865 24 274 264 909 221 624 462 364 193 213 483 701 450 172 339 919 204 815 169 438 388 961 46 224 141 945 322 906 88 450 302 432 477 233 386
2 20 5409 72 383 127 232 148 445 535 284 933 180 425 51 598 285 685 84 986 230 962 400 200 340 934 242 517 433 461 85 745 461 276 132 326 61 967 45 304 127 617 378
3 20 5709 816 217 101 310 617 94 78 179 174 491 801 122 478 182 439 472 836 72 462 417 339 432 407 390 716 142 809 372 839 10 829 186 803 143 336 419 808 497 731 192
4 20 6472 499 203 930 166 671 245 813 254 684 287 545 121 82 283 225 384 995 320 991 217 183 156 737 1 754 61 850 430 455 137 742 24 214 66 996 443 880 127 699 393
5 20 5076 268 9 275 55 776 272 836 4 265 420 253 380 277 273 194 391 636 354 114 308 358 296 866 372 921 53 544 232 899 217 318 443 49 234 822 20 564 38 917 254
6 20 4615 225 237 372 346 96 231 148 451 379 287 947 376 241 93 474 3 346 48 383 58 636 425 724 158 921 14 651 414 453 64 240 31 615 399 208 88 562 340 610 9
7 20 5339 519 105 944 73 453 136 966 347 731 288 294 27 677 155 575 461 163 111 2 144 362 15 819 110 391 477 879 346 77 168 364 81 742 109 397 47 857 47 467 156
8 20 5265 962 284 977 206 938 81 766 421 111 343 779 59 359 303 819 270 718 250 264 84 772 132 407 145 112 253 44 239 816 301 159 78 69 97 872 363 493 338 94 279
9 20 5445 678 33 309 116 805 135 558 272 796 19 949 44 26 131 474 37 689 160 878 251 156 260 540 28 655 407 142 329 765 419 283 167 178 336 808 227 345 111 856 440
10 20 5198 606 446 718 112 245 434 651 166 331 193 102 20 768 224 455 402 34 472 996 67 435 169 732 163 843 311 628 304 293 209 985 100 356 168 80 395 333 467 805 246
11 20 4784 723 482 244 84 258 133 420 481 223 363 783 494 382 244 901 301 795 243 761 180 358 51 840 5 275 301 907 77 739 145 101 49 94 309 190 148 490 24 85 203
12 20 4017 264 457 167 306 171 412 824 437 400 36 896 417 944 179 253 193 252 150 275 71 478 497 286 115 502 355 325 144 76 31 323 448 266 478 518 171 770 172 44 242
13 20 5351 873 238 511 204 454 210 160 365 803 57 186 386 133 150 962 37 132 185 303 30 896 39 634 175 837 16 398 181 763 273 819 187 557 367 58 64 594 382 630 95
14 20 3990 11 33 549 481 576 234 591 295 272 362 44 114 231 350 97 47 512 376 245 360 339 239 724 103 204 155 938 105 84 169 797 52 262 342 611 42 509 334 385 108
15 20 4743 596 39 334 371 288 130 942 128 399 100 67 116 470 362 164 408 205 465 890 118 497 110 388 176 110 298 240 357 719 351 818 493 934 396 647 409 407 283 371 40
16 20 5047 841 245 802 282 329 107 627 225 983 241 186 27 678 283 74 54 334 381 968 98 8 15 104 319 885 232 991 237 715 311 807 55 301 468 374 374 60 254 27 203
17 20 4338 386 217 489 35 374 119 716 207 783 369 589 424 274 7 94 266 467 107 72 103 127 392 343 329 230 188 700 151 906 347 774 167 49 435 56 280 821 185 427 468
18 20 4093 30 488 273 497 601 83 141 385 643 468 489 140 7 438 441 180 573 389 757 21 76 279 563 379 60 413 994 145 378 135 346 398 837 61 126 280 306 319 546 488
19 20 5146 918 187 196 9 426 284 838 51 483 108 969 358 366 262 778 310 557 431 227 307 215 111 253 477 613 254 897 376 299 24 407 221 116 403 729 62 38 378 968 91
