0 20 944 60 20 39 396 42 86 115 357 34 198 163 339 89 151 66 495 157 10 43 260 110 460 148 134 146 31 35 370 118 384 162 458 15 60 145 196 97 151 105 11
1 20 949 160 147 129 128 29 46 155 225 127 237 76 357 88 423 170 293 25 117 134 282 112 115 11 106 27 154 51 297 158 33 136 56 53 476 144 278 50 280 64 186
2 20 685 95 40 25 389 162 377 85 498 82 178 41 356 109 306 21 415 39 403 164 368 175 59 3 167 66 478 36 335 37 480 52 223 91 456 11 104 24 155 53 425
3 20 1088 65 153 172 453 79 13 179 269 7 134 57 54 153 411 152 78 129 368 25 145 159 136 168 69 50 173 175 337 117 200 81 130 143 325 108 195 123 208 34 177
4 20 894 24 367 1 255 58 150 83 305 114 139 95 402 158 276 33 40 100 267 96 276 178 248 65 1 172 344 167 466 12 212 14 247 66 1 36 216 175 172 141 486
5 20 776 119 382 15 154 106 234 73 493 61 228 2 60 45 14 151 328 53 449 99 124 22 478 102 360 150 69 167 177 32 407 21 208 123 366 34 427 130 106 47 224
6 20 823 126 491 17 148 178 149 156 49 13 390 26 326 9 207 174 175 63 337 173 396 47 425 4 281 11 397 160 352 54 66 15 19 116 164 147 225 152 114 5 436
7 20 960 95 2 21 103 129 6 149 91 143 62 127 1 26 90 153 128 38 192 152 191 157 258 142 164 121 80 93 193 5 20 68 367 42 75 138 131 97 480 24 3
8 20 791 160 381 44 113 61 133 136 192 165 449 57 428 62 316 128 306 60 33 25 259 91 457 41 325 55 391 93 426 126 196 6 166 51 370 106 124 17 69 99 141
9 20 900 130 35 129 91 62 88 36 61 132 220 120 222 29 80 38 123 82 91 108 459 138 305 124 128 46 2 63 403 110 401 111 287 121 488 156 401 14 348 52 448
10 20 1096 116 3 145 350 164 287 177 134 156 54 57 404 79 110 98 333 12 111 128 322 137 42 63 237 124 330 9 170 49 60 117 256 142 313 157 237 152 206 110 227
11 20 858 59 126 162 189 68 340 22 119 30 249 20 198 134 434 26 176 122 255 144 481 23 312 14 387 28 130 178 473 119 65 163 477 158 272 44 237 65 182 138 245
12 20 962 13 236 166 467 161 471 62 443 97 197 155 151 180 169 18 480 178 375 4 297 11 387 145 189 30 188 94 369 55 398 50 283 159 70 174 152 142 201 31 333
13 20 1021 92 11 150 391 68 96 175 456 99 433 20 427 62 119 55 95 79 369 152 32 30 274 122 192 179 194 167 413 126 397 145 157 87 466 80 67 21 94 134 151
14 20 947 106 306 129 319 104 484 13 115 164 404 146 474 169 187 177 260 172 423 52 477 16 486 10 233 105 348 125 330 42 296 27 379 64 25 94 59 77 268 103 192
15 20 1152 113 88 152 452 164 331 63 378 114 12 69 121 77 479 53 233 166 498 102 399 165 120 100 144 163 279 12 50 141 123 115 128 146 266 157 300 90 311 143 159
16 20 976 19 55 171 16 64 304 135 48 143 395 148 66 57 46 89 79 18 471 173 65 49 10 179 245 41 458 166 472 118 28 22 156 15 373 12 338 156 438 178 99
17 20 843 92 5 16 361 22 365 79 339 7 183 55 55 44 253 131 204 50 329 167 28 168 9 175 142 73 58 132 408 127 69 38 31 93 226 111 326 82 181 24 128
18 20 923 55 418 15 258 130 37 53 231 57 192 90 425 152 497 98 284 14 101 143 401 49 401 51 93 158 173 178 419 93 433 18 67 150 284 116 371 153 340 74 389
19 20 1056 131 415 73 82 171 83 145 465 143 260 17 204 160 499 128 489 151 418 119 375 70 156 133 52 92 468 114 464 159 79 110 494 37 123 84 451 48 220 27 436
