0 20 9834 998 388 1000 112 999 335 903 245 988 381 991 110 997 454 982 381 994 8 995 167 993 458 996 87 981 116 992 119 986 35 985 269 957 389 990 51 978 135 964 188
1 20 9781 997 140 999 469 968 353 959 373 995 139 998 445 993 134 992 172 996 324 994 133 979 445 988 288 898 292 990 53 980 326 973 216 962 146 946 157 991 354 964 143
2 20 9567 998 48 972 339 999 499 988 391 928 66 997 287 636 310 996 55 984 179 995 277 980 177 957 339 993 344 990 226 974 283 986 230 991 236 992 220 893 371 886 485
3 20 9632 999 345 958 177 990 84 994 188 998 395 996 221 997 23 995 378 791 474 991 138 982 378 992 182 961 379 875 65 919 402 971 109 984 219 988 371 951 180 932 121
4 20 9787 909 273 999 149 997 479 996 177 998 228 958 231 980 17 993 384 991 434 995 497 981 284 984 204 983 11 988 320 986 243 992 47 994 344 959 88 947 357 945 496
5 20 9767 981 405 999 222 998 421 994 346 995 208 992 175 997 491 987 17 990 425 996 353 977 354 978 196 781 83 993 24 985 324 956 109 980 60 989 236 975 370 991 121
6 20 9747 990 263 995 258 996 289 999 370 994 60 991 149 984 14 998 367 986 12 997 368 989 393 993 209 970 479 963 401 978 167 987 334 985 470 955 142 787 69 958 121
7 20 9787 952 120 998 244 976 373 966 340 994 41 943 361 996 404 999 101 992 290 997 248 993 402 973 282 979 182 938 318 963 63 981 282 970 335 987 477 995 125 983 143
8 20 9793 989 433 998 11 982 116 999 178 997 74 994 227 995 38 996 369 955 349 922 130 942 452 974 303 981 250 971 251 990 29 993 22 984 322 991 9 965 87 969 431
9 20 9735 995 7 999 378 998 438 990 61 988 423 991 477 902 232 981 55 997 204 962 13 992 396 987 274 996 433 980 266 966 71 833 244 984 319 982 282 958 316 989 77
10 20 9712 994 239 997 155 998 409 993 85 987 424 996 429 999 193 751 465 992 371 964 440 909 481 984 387 965 1 981 198 986 432 995 436 991 250 982 93 972 355 989 490
11 20 9745 996 268 994 466 999 164 981 197 997 95 998 457 989 465 995 164 993 305 983 29 965 226 985 305 992 447 938 155 944 368 987 117 816 498 990 101 969 320 980 118
12 20 9738 997 218 995 359 950 324 999 480 989 208 996 338 961 233 985 291 998 205 992 478 864 470 994 438 977 362 963 53 991 418 925 406 975 45 986 290 969 15 970 473
13 20 9729 992 322 999 462 998 370 997 325 944 396 993 113 976 49 996 137 964 421 959 12 994 121 995 22 988 143 782 399 990 355 965 147 978 101 989 78 968 207 991 23
14 20 9773 999 145 997 178 991 192 910 151 998 112 989 424 996 147 990 99 995 214 977 97 917 124 982 243 992 288 993 170 956 283 984 254 960 314 994 451 967 420 959 221
15 20 9817 999 495 997 180 990 354 998 454 985 194 995 188 983 394 996 4 986 71 993 290 994 364 980 7 977 91 991 3 992 376 884 375 984 385 950 393 971 112 989 19
16 20 9780 999 210 997 404 994 273 993 60 996 62 975 83 998 48 899 294 992 41 995 500 987 432 991 293 932 89 988 328 990 29 982 72 969 379 984 143 983 68 917 244
17 20 9740 992 375 995 38 999 206 998 122 997 383 994 395 993 487 955 471 984 410 966 87 974 185 996 497 913 99 930 344 983 273 938 54 977 71 939 250 986 309 972 453
18 20 9334 999 357 968 200 998 311 997 315 996 468 602 222 993 282 940 499 982 468 995 153 975 258 992 13 990 440 994 363 984 272 991 345 987 18 533 383 959 204 793 119
19 20 9709 995 340 999 268 998 212 993 276 982 125 996 16 972 153 997 305 865 473 968 121 973 488 871 134 971 115 994 136 988 360 935 119 990 210 948 57 992 86 991 162
