0 20 3956 708 881 188 298 145 660 480 149 703 908 206 710 102 116 344 783 99 658 648 841 324 339 777 983 135 327 468 91 221 749 343 928 629 531 577 125 542 409 273 244
1 20 5981 316 479 305 769 946 1000 551 396 658 551 588 333 889 364 667 375 43 135 466 263 883 160 542 863 690 471 988 583 879 612 826 546 442 483 666 740 482 569 135 491
2 20 4358 119 723 823 359 438 842 734 480 328 551 94 562 710 636 424 752 106 411 334 336 23 512 881 464 994 546 203 475 114 690 318 584 764 492 943 201 333 676 33 660
3 20 5508 578 126 221 639 113 997 742 218 407 428 553 781 939 785 597 932 683 151 758 148 840 427 732 955 919 674 508 251 701 540 263 278 665 835 268 778 183 10 347 942
4 20 5511 437 252 722 727 388 670 10 70 821 119 218 12 546 301 319 464 974 826 66 674 365 680 303 381 867 922 510 49 931 857 990 719 460 712 445 847 733 806 917 553
5 20 6686 925 486 917 470 786 235 933 759 60 998 784 776 678 438 156 896 359 666 944 642 874 934 712 333 997 509 179 729 314 447 634 238 932 550 707 69 639 179 843 989
6 20 5331 314 618 18 751 125 913 462 790 856 103 663 141 814 995 137 322 526 218 988 972 851 225 256 400 932 324 183 922 855 377 262 168 346 279 919 470 543 732 612 751
7 20 6499 834 626 891 999 973 380 673 498 597 660 821 447 884 76 846 167 752 380 89 606 756 350 125 453 981 395 274 523 126 237 625 959 863 516 310 835 895 982 684 491
8 20 6390 993 504 937 228 932 134 395 35 513 835 992 620 536 116 72 516 511 697 391 636 934 367 947 796 882 256 982 128 589 665 618 933 520 906 160 803 39 906 837 551
9 20 4587 740 180 522 276 296 593 143 158 642 885 145 575 252 91 370 485 698 703 613 638 367 582 570 238 488 82 41 526 987 229 429 727 409 950 354 56 895 848 213 536
10 20 5449 733 357 462 336 800 831 172 849 885 784 487 603 366 408 840 205 489 232 82 476 461 510 202 221 812 907 276 58 754 840 945 838 548 406 525 699 588 697 472 480
11 20 4462 386 74 197 793 265 401 282 497 483 109 309 344 662 881 507 568 508 564 321 347 511 246 35 945 852 731 492 675 563 229 748 759 21 365 160 654 861 994 762 521
12 20 6382 337 775 401 844 342 260 759 15 958 267 525 203 883 559 147 735 642 990 409 204 218 509 962 591 873 473 596 85 466 358 957 803 484 709 998 826 968 756 840 925
13 20 5538 374 716 127 257 626 626 343 267 967 103 822 537 963 136 479 187 608 74 623 74 783 579 228 267 287 577 92 606 332 283 530 58 998 9 666 975 634 8 594 952
14 20 4796 462 415 488 425 550 318 611 158 392 234 583 174 164 162 440 803 738 883 408 421 165 938 478 514 946 143 841 931 502 434 234 964 200 74 740 750 391 702 259 782
15 20 4921 287 193 308 451 354 747 253 443 982 660 863 498 949 693 12 246 835 204 176 689 637 762 652 836 743 937 225 444 195 359 731 739 666 533 92 764 137 534 745 796
16 20 5198 749 243 745 441 606 990 627 809 518 315 797 279 318 984 465 60 921 689 504 467 399 586 206 64 118 649 828 254 535 572 401 283 166 497 75 771 839 701 579 708
17 20 4763 16 727 986 333 711 802 745 631 842 248 449 241 185 6 304 654 7 483 259 541 407 11 175 572 508 249 343 698 949 273 405 316 1000 742 1 710 543 745 692 384
18 20 3637 344 492 624 880 498 280 533 856 114 143 396 520 153 570 92 12 170 786 709 470 58 113 138 409 206 138 470 748 882 513 484 577 5 459 456 854 738 340 204 482
19 20 3868 104 723 634 25 166 646 546 303 706 367 361 819 504 121 24 641 591 124 874 103 607 450 459 417 257 312 155 596 372 710 429 827 432 63 203 950 60 748 252 765
