0 20 3899 226 3869 177 832 114 866 737 2980 845 3944 107 1551 771 1219 133 2893 792 3482 47 800 648 3766 532 267 12 189 67 376 911 1016 201 137 236 2377 320 1350 242 4056 681 4439
1 20 5401 999 3787 341 1769 357 474 662 2149 307 60 300 1954 825 2831 220 189 371 287 564 2282 654 3764 770 3889 492 1089 590 2086 496 2271 876 4494 409 216 614 3766 689 3627 266 2348
2 20 4347 686 1565 301 3863 747 1521 403 1469 159 966 102 2164 81 3871 404 4924 959 3994 9 1454 264 4884 299 3672 100 4913 789 2140 539 2406 839 3577 322 140 791 1068 12 4193 889 1170
3 20 5089 510 3990 685 2590 861 2088 865 4171 81 874 977 2344 109 627 368 3560 539 2508 52 430 914 2890 358 235 29 4148 655 1040 340 2895 561 4849 884 3245 790 4744 333 4006 267 1413
4 20 5526 879 2243 109 3340 221 3828 899 4760 335 3950 541 2600 840 1898 835 1220 45 1841 260 736 735 2172 936 2970 769 2077 714 2101 82 4332 865 2313 926 1325 652 2146 152 2550 257 2839
5 20 4750 852 4797 438 1043 46 3272 262 442 464 873 177 2550 45 3112 520 1165 540 4585 265 2622 916 4481 934 3193 806 1937 338 2309 838 3595 147 3689 743 585 731 2789 208 3345 230 3024
6 20 5106 569 759 573 3613 222 2444 777 1762 380 4393 735 3647 226 668 839 2383 604 2177 691 3441 123 1190 482 3217 774 4564 357 3333 908 587 708 3477 697 4633 441 2918 76 4570 31 456
7 20 5240 314 1765 102 539 432 2293 921 1387 821 3964 180 2943 153 4661 511 3278 224 4868 962 3484 806 670 312 4502 302 3104 771 3729 673 4802 536 4339 566 4638 229 350 930 4150 736 2750
8 20 6167 465 2915 44 969 927 906 598 4503 773 4911 986 3930 580 1297 783 2233 752 3554 962 3425 355 1497 115 1272 486 343 621 767 844 4709 868 308 975 1911 628 2902 169 3225 404 1293
9 20 5496 136 1741 223 67 389 5 300 140 910 4613 916 3264 109 4030 888 4947 373 2508 713 216 568 581 876 2543 843 4503 444 4363 728 4199 656 2215 939 878 281 327 234 932 466 2144
10 20 6292 544 382 759 3005 763 2646 951 135 506 15 703 73 947 3578 967 2142 80 4410 504 2159 960 2159 373 898 388 3006 576 1622 937 4394 117 833 775 1875 837 537 873 3139 24 2378
11 20 5300 505 3726 802 2804 655 2769 945 1734 178 2800 245 3490 311 969 739 698 974 3315 671 4263 708 3787 447 3834 14 283 722 2886 773 2745 263 629 822 4064 432 1476 184 3376 210 1714
12 20 5769 528 4806 203 3838 774 941 887 1100 255 4558 714 3314 696 3160 147 3061 794 2869 946 4566 965 2560 546 4787 976 4978 262 1159 705 823 872 2232 628 4426 69 2754 367 3308 205 973
13 20 4515 217 1918 287 3912 429 2785 325 1222 5 622 139 3970 534 3684 108 2509 661 2721 19 3366 544 4243 949 523 668 3018 628 4034 832 1359 541 3101 997 804 529 4781 480 2102 138 1102
14 20 5299 240 2107 635 4276 566 4495 288 1286 513 2653 181 3755 954 1704 775 3971 683 4160 647 2515 518 3539 967 2514 694 1496 174 4949 784 3627 189 242 261 4816 807 3755 103 92 619 3108
15 20 4379 273 4726 61 4328 500 4383 10 4011 29 876 529 919 843 3394 964 690 40 489 638 3823 115 1178 64 4727 993 2870 833 96 314 4452 555 1938 615 1265 380 2997 626 4390 377 502
16 20 4615 270 2647 696 3664 610 1737 55 1099 374 878 565 4904 293 1292 248 515 124 3695 180 1927 249 3117 455 1863 381 4186 211 358 576 2939 859 197 585 1906 860 2547 642 915 997 2368
17 20 3532 144 1561 271 4436 852 4518 302 328 565 2481 254 2813 597 4709 28 1329 894 2238 687 3821 529 3897 18 2113 155 4229 11 796 143 1007 515 4638 568 3137 426 1771 7 1727 98 3571
18 20 5167 208 4352 383 1156 412 2410 485 657 1000 523 830 2528 419 1199 992 1573 427 2003 721 1922 361 3235 559 3280 724 1984 51 1730 63 3500 300 4270 203 3034 777 4614 796 4261 623 2795
19 20 4861 783 2452 674 554 650 2665 126 428 667 846 349 380 433 260 659 3156 243 3709 237 2305 209 2888 926 2763 921 4703 377 4068 315 351 862 1450 154 4887 3 4155 552 480 582 3570
